commande_id,client_id,date,produit_court,categorie,quantite,prix,total,ville,source
CMD2281,C2274,2026-04-13 07:05:25+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD2280,C2275,2026-04-13 06:59:00+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD2279,C2276,2026-04-13 06:58:29+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD2278,C2277,2026-04-13 06:48:42+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD2277,C2278,2026-04-13 06:41:47+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Kribi,Shopify_2026
CMD2276,C2279,2026-04-13 06:30:44+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD2275,C2280,2026-04-13 06:27:21+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD2274,C2281,2026-04-13 06:23:22+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD2273,C2282,2026-04-13 06:03:34+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD2272,C2283,2026-04-13 05:53:27+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD2271,C2284,2026-04-13 05:21:06+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD2270,C1281,2026-04-13 05:12:16+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD2269,C1448,2026-04-13 05:03:37+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD2268,C2285,2026-04-13 04:54:13+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Buea,Shopify_2026
CMD2267,C2286,2026-04-13 04:44:07+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD2266,C2287,2026-04-13 04:34:51+00:00,Clé USB 3.0,High-Tech,2.0,13500.0,22000.0,Autre,Shopify_2026
CMD2265,C2288,2026-04-13 04:25:36+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD2264,C0527,2026-04-13 04:25:12+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD2263,C2058,2026-04-13 03:56:00+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD2262,C2289,2026-04-13 03:48:39+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD2261,C2290,2026-04-13 03:48:09+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD2260,C2291,2026-04-13 03:44:21+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD2259,C1808,2026-04-13 03:38:05+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD2258,C2292,2026-04-13 03:32:42+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD2257,C2293,2026-04-13 03:29:43+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD2256,C2294,2026-04-13 03:21:17+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Nkongsamba,Shopify_2026
CMD2255,C2295,2026-04-13 03:03:22+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD2254,C2296,2026-04-13 03:02:42+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD2253,C2297,2026-04-13 02:57:54+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD2252,C2298,2026-04-13 02:21:30+00:00,Boost Énergie,Santé & Bien-être,2.0,11900.0,18800.0,Yaoundé,Shopify_2026
CMD2251,C2299,2026-04-13 01:37:47+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Maroua,Shopify_2026
CMD2250,C2300,2026-04-13 00:42:38+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD2249,C2301,2026-04-13 00:37:14+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD2248,C2302,2026-04-13 00:33:02+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD2247,C2303,2026-04-13 00:30:44+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD2246,C2304,2026-04-13 00:21:50+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Garoua,Shopify_2026
CMD2245,C2305,2026-04-13 00:12:18+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD2244,C2306,2026-04-13 00:03:08+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD2243,C1174,2026-04-12 23:33:27+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD2242,C2307,2026-04-12 23:31:23+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Autre,Shopify_2026
CMD2241,C2308,2026-04-12 12:36:48+00:00,Le Secret 3-en-1 pour un,Autre,1.0,11900.0,11900.0,Autre,Shopify_2026
CMD2240,C2309,2026-04-12 11:31:41+00:00,Le Secret 3-en-1 pour un,Autre,2.0,11900.0,18800.0,Douala,Shopify_2026
CMD2239,C2310,2026-04-12 06:24:16+00:00,Le Secret 3-en-1 pour un,Autre,1.0,11900.0,11900.0,Bafoussam,Shopify_2026
CMD2238,C1249,2026-04-12 05:07:38+00:00,Le Secret 3-en-1 pour un,Autre,1.0,11900.0,11900.0,Douala,Shopify_2026
CMD2237,C2311,2026-04-12 04:35:44+00:00,Le Secret 3-en-1 pour un,Autre,1.0,11900.0,11900.0,Yaoundé,Shopify_2026
CMD2236,C2312,2026-04-12 01:33:12+00:00,Le Secret 3-en-1 pour un,Autre,1.0,11900.0,11900.0,Yaoundé,Shopify_2026
CMD2235,C2313,2026-04-11 18:58:01+00:00,Le Secret 3-en-1 pour un,Autre,1.0,11900.0,11900.0,Douala,Shopify_2026
CMD2234,C2311,2026-04-11 13:05:59+00:00,Le Secret 3-en-1 pour un,Autre,1.0,11900.0,11900.0,Yaoundé,Shopify_2026
CMD2233,C2314,2026-04-11 12:11:49+00:00,Le Secret 3-en-1 pour un,Autre,1.0,11900.0,11900.0,Kribi,Shopify_2026
CMD2232,C2315,2026-04-11 11:48:51+00:00,Le Secret 3-en-1 pour un,Autre,1.0,11900.0,11900.0,Douala,Shopify_2026
CMD2231,C2316,2026-04-11 09:10:00+00:00,GlowGel,Soin visage,1.0,11900.0,11900.0,Yaoundé,Shopify_2026
CMD2230,C2317,2026-04-11 08:34:47+00:00,GlowGel,Soin visage,1.0,11900.0,11900.0,Douala,Shopify_2026
CMD2229,C2318,2026-04-11 06:40:13+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Bamenda,Shopify_2026
CMD2228,C2319,2026-04-11 05:19:55+00:00,GlowGel,Soin visage,1.0,11900.0,11900.0,Kribi,Shopify_2026
CMD2227,C2320,2026-04-11 03:50:44+00:00,GlowGel,Soin visage,1.0,11900.0,11900.0,Autre,Shopify_2026
CMD2226,C2321,2026-04-11 03:27:20+00:00,GlowGel,Soin visage,1.0,11900.0,11900.0,Bamenda,Shopify_2026
CMD2225,C2322,2026-04-11 03:17:17+00:00,GlowGel,Soin visage,1.0,11900.0,11900.0,Douala,Shopify_2026
CMD2224,C2323,2026-04-11 03:05:54+00:00,GlowGel,Soin visage,2.0,11900.0,18800.0,Douala,Shopify_2026
CMD2223,C2324,2026-04-10 20:01:55+00:00,Le Secret 3-en-1 pour un,Autre,1.0,11900.0,11900.0,Autre,Shopify_2026
CMD2222,C1371,2026-04-10 12:26:25+00:00,Le Secret 3-en-1 pour un,Autre,1.0,11900.0,11900.0,Douala,Shopify_2026
CMD2221,C2325,2026-04-10 12:15:10+00:00,Le Secret 3-en-1 pour un,Autre,2.0,11900.0,18800.0,Autre,Shopify_2026
CMD2220,C2326,2026-04-10 10:20:33+00:00,GlowGel,Soin visage,2.0,10000.0,15000.0,Douala,Shopify_2026
CMD2219,C2327,2026-04-10 09:24:41+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Yaoundé,Shopify_2026
CMD2218,C2328,2026-04-10 09:16:40+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Yaoundé,Shopify_2026
CMD2217,C2329,2026-04-10 08:17:09+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Buea,Shopify_2026
CMD2216,C2330,2026-04-10 08:06:37+00:00,Le Secret 3-en-1 pour un,Autre,1.0,11900.0,11900.0,Autre,Shopify_2026
CMD2215,C2331,2026-04-10 07:44:16+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2214,C2332,2026-04-10 07:29:57+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2213,C2333,2026-04-10 06:18:59+00:00,Le Secret 3-en-1 pour un,Autre,1.0,11900.0,11900.0,Kribi,Shopify_2026
CMD2212,C2173,2026-04-10 06:07:27+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Maroua,Shopify_2026
CMD2211,C2334,2026-04-10 05:44:34+00:00,Le Secret 3-en-1 pour un,Autre,1.0,11900.0,11900.0,Douala,Shopify_2026
CMD2210,C2335,2026-04-10 04:52:07+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2209,C2336,2026-04-10 04:07:37+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Bafoussam,Shopify_2026
CMD2208,C2337,2026-04-10 03:30:54+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2207,C2182,2026-04-10 03:29:45+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Douala,Shopify_2026
CMD2206,C2338,2026-04-10 02:26:02+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Kumba,Shopify_2026
CMD2205,C2339,2026-04-10 01:54:57+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2204,C2340,2026-04-09 22:55:40+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2203,C2341,2026-04-09 22:52:17+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2202,C2342,2026-04-09 22:10:53+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2201,C2343,2026-04-09 21:57:22+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Maroua,Shopify_2026
CMD2200,C2344,2026-04-09 21:53:45+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2199,C2345,2026-04-09 21:21:59+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2198,C2346,2026-04-09 20:45:24+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2197,C1955,2026-04-09 20:28:04+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2196,C2347,2026-04-09 20:18:53+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2195,C2348,2026-04-09 19:53:19+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2194,C2349,2026-04-09 19:10:02+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2193,C2350,2026-04-09 18:21:15+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2192,C2351,2026-04-09 14:23:30+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Yaoundé,Shopify_2026
CMD2191,C2352,2026-04-09 14:15:26+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Yaoundé,Shopify_2026
CMD2190,C2353,2026-04-09 14:07:40+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2189,C2354,2026-04-09 13:26:19+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2188,C2355,2026-04-09 11:55:52+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Buea,Shopify_2026
CMD2187,C2356,2026-04-09 11:04:44+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2186,C2357,2026-04-09 09:42:51+00:00,GlowGel,Soin visage,2.0,10000.0,15000.0,Yaoundé,Shopify_2026
CMD2185,C2358,2026-04-09 09:34:07+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2184,C2359,2026-04-09 08:07:17+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2183,C2360,2026-04-09 07:34:14+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2182,C2361,2026-04-09 07:22:22+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2181,C2362,2026-04-09 07:05:04+00:00,GlowGel,Soin visage,2.0,10000.0,15000.0,Douala,Shopify_2026
CMD2180,C2363,2026-04-09 06:29:59+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2179,C2364,2026-04-09 06:13:13+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2178,C2365,2026-04-09 04:25:46+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Edéa,Shopify_2026
CMD2177,C2366,2026-04-08 23:31:21+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Yaoundé,Shopify_2026
CMD2176,C2367,2026-04-08 23:18:31+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Yaoundé,Shopify_2026
CMD2175,C2368,2026-04-08 22:18:05+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2174,C2369,2026-04-08 21:36:07+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Dschang,Shopify_2026
CMD2173,C2370,2026-04-08 21:03:01+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2172,C2371,2026-04-08 20:24:18+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2171,C2372,2026-04-08 20:17:42+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2170,C2373,2026-04-08 19:55:43+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Yaoundé,Shopify_2026
CMD2169,C2374,2026-04-08 19:18:49+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2168,C2375,2026-04-08 16:17:58+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2167,C2376,2026-04-08 15:53:54+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Bafoussam,Shopify_2026
CMD2166,C2377,2026-04-08 15:49:23+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Nkongsamba,Shopify_2026
CMD2165,C2378,2026-04-08 15:47:58+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Yaoundé,Shopify_2026
CMD2164,C1912,2026-04-08 15:37:04+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2163,C2379,2026-04-08 15:26:59+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Ngaoundéré,Shopify_2026
CMD2162,C2380,2026-04-08 14:25:55+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Kribi,Shopify_2026
CMD2161,C2381,2026-04-08 14:21:25+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2160,C2382,2026-04-08 13:14:01+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Ebolowa,Shopify_2026
CMD2159,C2383,2026-04-08 12:50:25+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2158,C2384,2026-04-08 12:45:22+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2157,C2385,2026-04-08 11:19:57+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Yaoundé,Shopify_2026
CMD2156,C2386,2026-04-08 11:11:09+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Yaoundé,Shopify_2026
CMD2155,C2387,2026-04-08 09:51:59+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2154,C2388,2026-04-08 09:37:44+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Yaoundé,Shopify_2026
CMD2153,C2389,2026-04-08 09:26:28+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2152,C2390,2026-04-08 07:18:52+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2151,C2391,2026-04-08 06:32:16+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2150,C2392,2026-04-08 06:08:13+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Yaoundé,Shopify_2026
CMD2149,C2393,2026-04-08 06:06:59+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2148,C2394,2026-04-08 05:56:13+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Yaoundé,Shopify_2026
CMD2147,C2395,2026-04-08 05:45:59+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2146,C2396,2026-04-08 05:37:02+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2145,C2397,2026-04-08 05:34:56+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2144,C2398,2026-04-08 05:31:39+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2143,C2399,2026-04-08 04:40:19+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2142,C2400,2026-04-08 04:33:25+00:00,GlowGel,Soin visage,2.0,10000.0,15000.0,Autre,Shopify_2026
CMD2141,C2401,2026-04-08 03:20:02+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Bafoussam,Shopify_2026
CMD2140,C2402,2026-04-08 02:55:41+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2139,C2403,2026-04-08 01:59:18+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Autre,Shopify_2026
CMD2138,C2404,2026-04-08 01:49:32+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2137,C2405,2026-04-08 01:25:47+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Yaoundé,Shopify_2026
CMD2136,C2385,2026-04-08 00:37:52+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Yaoundé,Shopify_2026
CMD2135,C2406,2026-04-08 00:02:15+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2134,C2406,2026-04-08 00:00:47+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2133,C1967,2026-04-07 23:48:29+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2132,C2407,2026-04-07 23:33:48+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2131,C2408,2026-04-07 22:36:47+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2130,C2409,2026-04-07 22:29:57+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2129,C1698,2026-04-07 21:51:24+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Yaoundé,Shopify_2026
CMD2128,C2410,2026-04-07 21:40:23+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2127,C2411,2026-04-07 21:29:13+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Douala,Shopify_2026
CMD2126,C2412,2026-04-07 21:16:58+00:00,GlowGel,Soin visage,2.0,10000.0,15000.0,Douala,Shopify_2026
CMD2125,C2413,2026-04-07 21:01:34+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Yaoundé,Shopify_2026
CMD2124,C2414,2026-04-07 21:00:58+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Autre,Shopify_2026
CMD2123,C2415,2026-04-07 20:46:34+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2122,C2416,2026-04-07 20:13:24+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2121,C2417,2026-04-07 20:13:23+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Kumba,Shopify_2026
CMD2120,C2418,2026-04-07 20:04:35+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2119,C2419,2026-04-07 19:50:06+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2118,C2420,2026-04-07 19:21:14+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2117,C1660,2026-04-07 18:47:15+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2116,C2421,2026-04-07 18:07:00+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2115,C2422,2026-04-07 18:06:56+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Yaoundé,Shopify_2026
CMD2114,C2423,2026-04-07 18:00:18+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Yaoundé,Shopify_2026
CMD2113,C2424,2026-04-07 17:26:47+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2112,C2425,2026-04-07 16:28:52+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2111,C2426,2026-04-07 15:54:04+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2110,C2427,2026-04-07 14:57:00+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2109,C2428,2026-04-07 13:23:56+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2108,C2429,2026-04-07 13:14:01+00:00,GlowGel,Soin visage,2.0,10000.0,15000.0,Douala,Shopify_2026
CMD2107,C2430,2026-04-07 13:12:35+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2106,C2431,2026-04-07 12:56:15+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Yaoundé,Shopify_2026
CMD2105,C2432,2026-04-07 12:42:56+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2104,C2433,2026-04-07 12:40:45+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2103,C2434,2026-04-07 12:39:48+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Douala,Shopify_2026
CMD2102,C2435,2026-04-07 12:30:57+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2101,C2436,2026-04-07 11:25:34+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Douala,Shopify_2026
CMD2100,C2437,2026-04-07 10:44:50+00:00,GlowGel,Soin visage,2.0,10000.0,15000.0,Yaoundé,Shopify_2026
CMD2099,C2438,2026-04-07 09:25:08+00:00,Boost Énergie,Santé & Bien-être,2.0,11900.0,18800.0,Bertoua,Shopify_2026
CMD2098,C2439,2026-04-07 09:07:19+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Yaoundé,Shopify_2026
CMD2097,C2440,2026-04-07 08:54:33+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Yaoundé,Shopify_2026
CMD2096,C2441,2026-04-07 08:11:32+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Autre,Shopify_2026
CMD2095,C2442,2026-04-07 07:50:36+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Yaoundé,Shopify_2026
CMD2094,C2443,2026-04-07 07:27:02+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Bamenda,Shopify_2026
CMD2093,C2243,2026-04-07 06:34:21+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Autre,Shopify_2026
CMD2092,C2173,2026-04-07 05:19:07+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Maroua,Shopify_2026
CMD2091,C2444,2026-04-07 03:57:02+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2090,C2445,2026-04-07 03:54:17+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Yaoundé,Shopify_2026
CMD2089,C2446,2026-04-07 01:28:27+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2088,C2447,2026-04-07 01:18:50+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Autre,Shopify_2026
CMD2087,C1937,2026-04-07 01:16:19+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2086,C2448,2026-04-07 00:55:53+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2085,C2449,2026-04-07 00:53:44+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2084,C2450,2026-04-07 00:39:46+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Autre,Shopify_2026
CMD2083,C2451,2026-04-07 00:15:26+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Autre,Shopify_2026
CMD2082,C2452,2026-04-06 23:53:19+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Yaoundé,Shopify_2026
CMD2081,C2453,2026-04-06 23:30:44+00:00,GlowGel,Soin visage,1.0,10000.0,10000.0,Douala,Shopify_2026
CMD2080,C2454,2026-04-06 23:28:08+00:00,GlowGel,Soin visage,3.0,10000.0,22000.0,Autre,Shopify_2026
CMD2079,C2455,2026-04-06 23:23:44+00:00,Boost Énergie,Santé & Bien-être,2.0,11900.0,18800.0,Autre,Shopify_2026
CMD2078,C2456,2026-04-06 22:58:30+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Autre,Shopify_2026
CMD2077,C2457,2026-04-06 22:40:14+00:00,GlowGel,Soin visage,2.0,10000.0,15000.0,Douala,Shopify_2026
CMD2076,C2458,2026-04-06 22:39:29+00:00,Boost Énergie,Santé & Bien-être,1.0,11900.0,11900.0,Autre,Shopify_2026
